hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps)
0, 3130.00000, 1931.68, 1549.78, 1349.25, 2.63356, 2.00558, 3.00383
0, 3140.00000, 1931.5, 1550.14, 1349.68, 2.63508, 2.00495, 3.00288
0, 3150.00000, 1931.3, 1550.5, 1350.04, 2.63671, 2.00432, 3.00203
0, 3160.00000, 1931.08, 1550.81, 1350.41, 2.63842, 2.0038, 3.00117
0, 3170.00000, 1930.84, 1551.09, 1350.67, 2.64024, 2.00333, 3.00048
0, 3180.00000, 1930.55, 1551.33, 1350.94, 2.64224, 2.00297, 2.99978
0, 3190.00000, 1930.27, 1551.57, 1351.13, 2.64425, 2.0026, 2.99919
0, 3200.00000, 1930.11, 1551.95, 1351.57, 2.64567, 2.00192, 2.99824
0, 3210.00000, 1929.93, 1552.33, 1351.97, 2.64719, 2.00124, 2.99733
0, 3220.00000, 1929.73, 1552.66, 1352.3, 2.64881, 2.00065, 2.99653
0, 3230.00000, 1929.49, 1552.95, 1352.6, 2.65062, 2.00018, 2.99578
0, 3240.00000, 1929.24, 1553.23, 1352.84, 2.65242, 1.99971, 2.99514
0, 3250.00000, 1928.97, 1553.46, 1353.04, 2.65432, 1.99934, 2.99455
0, 3260.00000, 1928.84, 1553.87, 1353.48, 2.65564, 1.99859, 2.9936
0, 3270.00000, 1928.68, 1554.27, 1353.88, 2.65707, 1.99785, 2.99269
0, 3280.00000, 1928.5, 1554.62, 1354.22, 2.65858, 1.99721, 2.99189
0, 3290.00000, 1928.3, 1554.95, 1354.49, 2.66019, 1.99662, 2.9912
0, 3300.00000, 1928.07, 1555.23, 1354.73, 2.66189, 1.99614, 2.99056
0, 3310.00000, 1927.84, 1555.48, 1354.94, 2.66359, 1.99571, 2.98998
0, 3320.00000, 1927.72, 1555.9, 1355.35, 2.66481, 1.99491, 2.98908
0, 3330.00000, 1927.62, 1556.32, 1355.73, 2.66593, 1.9941, 2.98824
0, 3340.00000, 1927.47, 1556.67, 1356.07, 2.66724, 1.99345, 2.98745
0, 3350.00000, 1927.31, 1557.02, 1356.32, 2.66865, 1.9928, 2.98682
0, 3360.00000, 1927.11, 1557.31, 1356.53, 2.67014, 1.99225, 2.98624
0, 3370.00000, 1926.9, 1557.59, 1356.71, 2.67174, 1.99176, 2.98572
0, 3380.00000, 1926.84, 1558.03, 1357.13, 2.67266, 1.99089, 2.98483
0, 3390.00000, 1926.75, 1558.42, 1357.48, 2.67367, 1.99013, 2.98405
0, 3400.00000, 1926.66, 1558.81, 1357.8, 2.67468, 1.98936, 2.98333
0, 3410.00000, 1926.53, 1559.15, 1358.05, 2.67588, 1.9887, 2.98271
0, 3420.00000, 1926.37, 1559.44, 1358.24, 2.67717, 1.98814, 2.9822
0, 3430.00000, 1926.21, 1559.73, 1358.4, 2.67846, 1.98759, 2.98175
0, 3440.00000, 1926.18, 1560.17, 1358.76, 2.67917, 1.9867, 2.98098
0, 3450.00000, 1926.15, 1560.6, 1359.09, 2.67989, 1.98582, 2.98026
0, 3460.00000, 1926.1, 1560.98, 1359.38, 2.68069, 1.98504, 2.9796
0, 3470.00000, 1926.02, 1561.32, 1359.58, 2.68159, 1.98436, 2.97911
0, 3480.00000, 1925.91, 1561.62, 1359.74, 2.68257, 1.98374, 2.97868
0, 3490.00000, 1925.81, 1561.91, 1359.87, 2.68356, 1.98317, 2.9783
0, 3500.00000, 1925.83, 1562.36, 1360.21, 2.68397, 1.98222, 2.9776
0, 3510.00000, 1925.85, 1562.78, 1360.48, 2.68437, 1.98132, 2.97701
0, 3520.00000, 1925.85, 1563.18, 1360.75, 2.68488, 1.98047, 2.97642
0, 3530.00000, 1925.82, 1563.53, 1360.93, 2.68547, 1.97973, 2.976
0, 3540.00000, 1925.77, 1563.83, 1361.03, 2.68615, 1.97909, 2.97569
0, 3550.00000, 1925.69, 1564.1, 1361.11, 2.68692, 1.97851, 2.97544
0, 3560.00000, 1925.77, 1564.54, 1361.42, 2.68703, 1.97755, 2.97481
0, 3570.00000, 1925.82, 1564.96, 1361.67, 2.68723, 1.97664, 2.97429
0, 3580.00000, 1925.87, 1565.35, 1361.89, 2.68743, 1.97578, 2.97383
0, 3590.00000, 1925.89, 1565.67, 1362, 2.6877, 1.97507, 2.97354
1, 0.00000, 1925.91, 1565.98, 1362.09, 2.68798, 1.97437, 2.97331
1, 10.00000, 1925.92, 1566.27, 1362.14, 2.68825, 1.97371, 2.97314
1, 20.00000, 1926.1, 1566.7, 1362.41, 2.68775, 1.97273, 2.97266
1, 30.00000, 1926.28, 1567.12, 1362.61, 2.68724, 1.97173, 2.97229
1, 40.00000, 1926.43, 1567.52, 1362.78, 2.68683, 1.97079, 2.97198
1, 50.00000, 1926.59, 1567.84, 1362.89, 2.68629, 1.97001, 2.9718
1, 60.00000, 1926.72, 1568.17, 1362.96, 2.68596, 1.96923, 2.97166
1, 70.00000, 1926.83, 1568.44, 1362.97, 2.68562, 1.96855, 2.97164
1, 80.00000, 1927.08, 1568.88, 1363.18, 2.68471, 1.9675, 2.97129
1, 90.00000, 1927.32, 1569.29, 1363.37, 2.68379, 1.96649, 2.971
1, 100.00000, 1927.54, 1569.66, 1363.51, 2.68296, 1.96559, 2.97077
1, 110.00000, 1927.74, 1569.97, 1363.56, 2.68222, 1.96479, 2.97071
1, 120.00000, 1927.89, 1570.27, 1363.58, 2.68168, 1.96405, 2.9707
1, 130.00000, 1928.05, 1570.53, 1363.53, 2.68103, 1.96336, 2.97081
1, 140.00000, 1928.35, 1570.94, 1363.72, 2.67981, 1.96235, 2.97054
1, 150.00000, 1928.63, 1571.35, 1363.84, 2.67868, 1.96132, 2.97038
1, 160.00000, 1928.9, 1571.7, 1363.93, 2.67754, 1.96041, 2.97028
1, 170.00000, 1929.12, 1572.01, 1363.96, 2.6766, 1.9596, 2.97029
1, 180.00000, 1929.34, 1572.27, 1363.92, 2.67564, 1.9589, 2.97042
1, 190.00000, 1929.54, 1572.53, 1363.84, 2.67478, 1.9582, 2.9706
1, 200.00000, 1929.86, 1572.91, 1363.97, 2.67334, 1.95723, 2.97046
1, 210.00000, 1930.19, 1573.28, 1364.08, 2.6719, 1.95625, 2.97038
1, 220.00000, 1930.49, 1573.61, 1364.11, 2.67055, 1.95538, 2.97041
1, 230.00000, 1930.76, 1573.91, 1364.08, 2.66929, 1.95456, 2.97055
1, 240.00000, 1931, 1574.16, 1364.01, 2.66822, 1.95385, 2.97075
1, 250.00000, 1931.24, 1574.36, 1363.88, 2.66704, 1.95324, 2.97107
1, 260.00000, 1931.6, 1574.73, 1363.98, 2.66539, 1.95226, 2.971
1, 270.00000, 1931.95, 1575.08, 1364.06, 2.66374, 1.95133, 2.97099
1, 280.00000, 1932.28, 1575.4, 1364.07, 2.66218, 1.95044, 2.97109
1, 290.00000, 1932.58, 1575.65, 1364.01, 2.6607, 1.94972, 2.9713
1, 300.00000, 1932.85, 1575.87, 1363.88, 2.65942, 1.94906, 2.97163
1, 310.00000, 1933.1, 1576.06, 1363.72, 2.65813, 1.94845, 2.97201
1, 320.00000, 1933.49, 1576.41, 1363.8, 2.65627, 1.94751, 2.97201
1, 330.00000, 1933.86, 1576.73, 1363.85, 2.65449, 1.94663, 2.97207
1, 340.00000, 1934.21, 1576.99, 1363.8, 2.65271, 1.94584, 2.9723
1, 350.00000, 1934.53, 1577.23, 1363.71, 2.65112, 1.94512, 2.97258
1, 360.00000, 1934.81, 1577.43, 1363.58, 2.64973, 1.94451, 2.97291
1, 370.00000, 1935.07, 1577.57, 1363.39, 2.64833, 1.944, 2.97337
1, 380.00000, 1935.47, 1577.89, 1363.45, 2.64635, 1.94311, 2.97344
1, 390.00000, 1935.87, 1578.18, 1363.43, 2.64436, 1.94227, 2.97362
1, 400.00000, 1936.22, 1578.42, 1363.42, 2.64256, 1.94154, 2.9738
1, 410.00000, 1936.55, 1578.61, 1363.3, 2.64086, 1.94092, 2.97415
1, 420.00000, 1936.83, 1578.78, 1363.15, 2.63935, 1.94036, 2.97455
1, 430.00000, 1937.11, 1578.9, 1362.93, 2.63783, 1.93991, 2.97507
1, 440.00000, 1937.52, 1579.19, 1362.95, 2.63574, 1.93907, 2.97521
1, 450.00000, 1937.91, 1579.45, 1362.97, 2.63374, 1.93828, 2.97534
1, 460.00000, 1938.26, 1579.64, 1362.89, 2.63192, 1.93766, 2.97564
1, 470.00000, 1938.58, 1579.81, 1362.78, 2.63021, 1.9371, 2.976
1, 480.00000, 1938.88, 1579.93, 1362.63, 2.62858, 1.93665, 2.97641
1, 490.00000, 1939.15, 1580.02, 1362.41, 2.62705, 1.93625, 2.97693
1, 500.00000, 1939.54, 1580.29, 1362.43, 2.62505, 1.93547, 2.97706
1, 510.00000, 1939.92, 1580.51, 1362.42, 2.62303, 1.93479, 2.97726
1, 520.00000, 1940.28, 1580.68, 1362.37, 2.62111, 1.93423, 2.97752
1, 530.00000, 1940.6, 1580.82, 1362.26, 2.61938, 1.93372, 2.97787
1, 540.00000, 1940.87, 1580.89, 1362.11, 2.61784, 1.93338, 2.97829
1, 550.00000, 1941.14, 1580.96, 1361.89, 2.6163, 1.93304, 2.97881
1, 560.00000, 1941.51, 1581.16, 1361.91, 2.61428, 1.93242, 2.97896
1, 570.00000, 1941.89, 1581.35, 1361.9, 2.61225, 1.9318, 2.97916
1, 580.00000, 1942.22, 1581.48, 1361.85, 2.61041, 1.93135, 2.97942
1, 590.00000, 1942.52, 1581.58, 1361.77, 2.60877, 1.93097, 2.97972
1, 600.00000, 1942.79, 1581.65, 1361.62, 2.60723, 1.93063, 2.98013
1, 610.00000, 1943.01, 1581.68, 1361.46, 2.60589, 1.93041, 2.98054
1, 620.00000, 1943.38, 1581.89, 1361.51, 2.60396, 1.9298, 2.98062
1, 630.00000, 1943.7, 1582.06, 1361.56, 2.60224, 1.92925, 2.9807
1, 640.00000, 1944, 1582.2, 1361.57, 2.6006, 1.92881, 2.98083
1, 650.00000, 1944.26, 1582.3, 1361.51, 2.59917, 1.92843, 2.98106
1, 660.00000, 1944.47, 1582.37, 1361.42, 2.59794, 1.92816, 2.98135
1, 670.00000, 1944.66, 1582.38, 1361.29, 2.5968, 1.928, 2.98169
1, 680.00000, 1944.99, 1582.56, 1361.4, 2.59507, 1.92746, 2.98165
1, 690.00000, 1945.29, 1582.72, 1361.47, 2.59344, 1.92697, 2.98167
1, 700.00000, 1945.55, 1582.82, 1361.51, 2.592, 1.92665, 2.98173
1, 710.00000, 1945.78, 1582.88, 1361.48, 2.59066, 1.92639, 2.98191
1, 720.00000, 1945.97, 1582.9, 1361.41, 2.58952, 1.92624, 2.98214
1, 730.00000, 1946.14, 1582.89, 1361.31, 2.58847, 1.92615, 2.98243
1, 740.00000, 1946.44, 1583.04, 1361.49, 2.58684, 1.92572, 2.98228
1, 750.00000, 1946.72, 1583.13, 1361.59, 2.5853, 1.92541, 2.98224
1, 760.00000, 1946.95, 1583.2, 1361.66, 2.58396, 1.92515, 2.98225
1, 770.00000, 1947.15, 1583.23, 1361.69, 2.58281, 1.92501, 2.98232
1, 780.00000, 1947.32, 1583.21, 1361.69, 2.58176, 1.92499, 2.98244
1, 790.00000, 1947.46, 1583.16, 1361.65, 2.58081, 1.92502, 2.98261
1, 800.00000, 1947.74, 1583.27, 1361.85, 2.57927, 1.92471, 2.98241
1, 810.00000, 1947.98, 1583.34, 1362.02, 2.57793, 1.92446, 2.98225
1, 820.00000, 1948.19, 1583.38, 1362.15, 2.57668, 1.92433, 2.98215
1, 830.00000, 1948.36, 1583.36, 1362.24, 2.57564, 1.92431, 2.9821
1, 840.00000, 1948.49, 1583.32, 1362.26, 2.57479, 1.92435, 2.98216
1, 850.00000, 1948.61, 1583.24, 1362.29, 2.57393, 1.9245, 2.98222
1, 860.00000, 1948.85, 1583.3, 1362.55, 2.57259, 1.92432, 2.9819
1, 870.00000, 1949.06, 1583.34, 1362.81, 2.57134, 1.9242, 2.98157
1, 880.00000, 1949.25, 1583.33, 1363, 2.57019, 1.92419, 2.98136
1, 890.00000, 1949.38, 1583.28, 1363.12, 2.56934, 1.92429, 2.98125
1, 900.00000, 1949.5, 1583.2, 1363.24, 2.56849, 1.92446, 2.98114
1, 910.00000, 1949.58, 1583.08, 1363.32, 2.56783, 1.92473, 2.98109
1, 920.00000, 1949.8, 1583.12, 1363.65, 2.56658, 1.92462, 2.98065
1, 930.00000, 1949.97, 1583.13, 1363.97, 2.56554, 1.92462, 2.98021
1, 940.00000, 1950.13, 1583.08, 1364.22, 2.56448, 1.92473, 2.97988
1, 950.00000, 1950.24, 1583.01, 1364.47, 2.56373, 1.92491, 2.97954
1, 960.00000, 1950.33, 1582.89, 1364.65, 2.56308, 1.92519, 2.97932
1, 970.00000, 1950.39, 1582.73, 1364.79, 2.56252, 1.92559, 2.97915
1, 980.00000, 1950.58, 1582.74, 1365.21, 2.56137, 1.9256, 2.97855
1, 990.00000, 1950.75, 1582.72, 1365.6, 2.56032, 1.92567, 2.97799
1, 1000.00000, 1950.87, 1582.64, 1365.94, 2.55946, 1.92591, 2.97749
1, 1010.00000, 1950.96, 1582.53, 1366.22, 2.55881, 1.9262, 2.9771
1, 1020.00000, 1951.02, 1582.4, 1366.49, 2.55825, 1.92655, 2.9767
1, 1030.00000, 1951.06, 1582.2, 1366.74, 2.55779, 1.92708, 2.97636
1, 1040.00000, 1951.23, 1582.19, 1367.22, 2.55674, 1.92716, 2.97563
1, 1050.00000, 1951.36, 1582.13, 1367.66, 2.55589, 1.92735, 2.97496
1, 1060.00000, 1951.48, 1582.03, 1368.11, 2.55503, 1.92765, 2.97429
1, 1070.00000, 1951.55, 1581.91, 1368.48, 2.55448, 1.92801, 2.97372
1, 1080.00000, 1951.58, 1581.72, 1368.82, 2.55402, 1.92854, 2.97321
1, 1090.00000, 1951.62, 1581.52, 1369.15, 2.55356, 1.92908, 2.9727
1, 1100.00000, 1951.77, 1581.48, 1369.73, 2.5526, 1.92928, 2.9718
1, 1110.00000, 1951.9, 1581.41, 1370.27, 2.55175, 1.92954, 2.97095
1, 1120.00000, 1951.98, 1581.29, 1370.78, 2.5511, 1.92991, 2.97016
1, 1130.00000, 1952.04, 1581.13, 1371.25, 2.55054, 1.93039, 2.96942
1, 1140.00000, 1952.07, 1580.92, 1371.69, 2.55007, 1.93099, 2.96874
1, 1150.00000, 1952.07, 1580.71, 1372.08, 2.54982, 1.93159, 2.9681
1, 1160.00000, 1952.2, 1580.65, 1372.72, 2.54896, 1.93186, 2.96708
1, 1170.00000, 1952.31, 1580.55, 1373.36, 2.54821, 1.93224, 2.96605
1, 1180.00000, 1952.39, 1580.41, 1373.93, 2.54755, 1.93267, 2.96514
1, 1190.00000, 1952.45, 1580.26, 1374.5, 2.54699, 1.93317, 2.96422
1, 1200.00000, 1952.47, 1580.03, 1375, 2.54663, 1.93383, 2.96342
1, 1210.00000, 1952.48, 1579.81, 1375.54, 2.54627, 1.93449, 2.96255
1, 1220.00000, 1952.62, 1579.73, 1376.28, 2.54531, 1.93483, 2.96136
1, 1230.00000, 1952.76, 1579.6, 1377.02, 2.54433, 1.93527, 2.96017
1, 1240.00000, 1952.88, 1579.48, 1377.73, 2.54347, 1.93571, 2.95903
1, 1250.00000, 1952.95, 1579.28, 1378.37, 2.54279, 1.93632, 2.958
1, 1260.00000, 1953, 1579.06, 1379.01, 2.54222, 1.93699, 2.95697
1, 1270.00000, 1953.02, 1578.79, 1379.61, 2.54174, 1.93777, 2.956
1, 1280.00000, 1953.19, 1578.72, 1380.46, 2.54068, 1.93811, 2.95462
1, 1290.00000, 1953.32, 1578.6, 1381.27, 2.53971, 1.93856, 2.9533
1, 1300.00000, 1953.44, 1578.46, 1382.08, 2.53884, 1.93907, 2.95198
1, 1310.00000, 1953.51, 1578.27, 1382.79, 2.53816, 1.93968, 2.95082
1, 1320.00000, 1953.56, 1578.06, 1383.5, 2.53759, 1.94036, 2.94966
1, 1330.00000, 1953.59, 1577.8, 1384.17, 2.53712, 1.94115, 2.94856
1, 1340.00000, 1953.73, 1577.71, 1385.08, 2.53615, 1.94155, 2.94705
1, 1350.00000, 1953.87, 1577.62, 1385.96, 2.53519, 1.94195, 2.9456
1, 1360.00000, 1953.98, 1577.48, 1386.81, 2.53432, 1.94246, 2.9442
1, 1370.00000, 1954.06, 1577.3, 1387.62, 2.53365, 1.94309, 2.94286
1, 1380.00000, 1954.11, 1577.06, 1388.39, 2.53307, 1.94382, 2.94157
1, 1390.00000, 1954.14, 1576.83, 1389.13, 2.5326, 1.94456, 2.94033
1, 1400.00000, 1954.3, 1576.77, 1390.08, 2.53153, 1.94491, 2.93875
1, 1410.00000, 1954.44, 1576.66, 1391.03, 2.53056, 1.94537, 2.93716
1, 1420.00000, 1954.54, 1576.56, 1391.95, 2.52981, 1.94584, 2.93562
1, 1430.00000, 1954.62, 1576.38, 1392.79, 2.52913, 1.94646, 2.9342
1, 1440.00000, 1954.67, 1576.2, 1393.6, 2.52857, 1.94709, 2.93283
1, 1450.00000, 1954.72, 1575.97, 1394.41, 2.52799, 1.94783, 2.93147
1, 1460.00000, 1954.88, 1575.91, 1395.43, 2.52693, 1.94819, 2.92974
1, 1470.00000, 1955.03, 1575.86, 1396.42, 2.52597, 1.94854, 2.92807
1, 1480.00000, 1955.15, 1575.75, 1397.37, 2.5251, 1.94901, 2.92645
1, 1490.00000, 1955.23, 1575.62, 1398.25, 2.52444, 1.94953, 2.92495
1, 1500.00000, 1955.29, 1575.45, 1399.1, 2.52388, 1.95016, 2.9235
1, 1510.00000, 1955.34, 1575.24, 1399.91, 2.52331, 1.95085, 2.92211
1, 1520.00000, 1955.51, 1575.24, 1400.97, 2.52225, 1.95109, 2.9203
1, 1530.00000, 1955.66, 1575.18, 1402, 2.52129, 1.95145, 2.91855
1, 1540.00000, 1955.78, 1575.1, 1402.95, 2.52043, 1.95186, 2.91691
1, 1550.00000, 1955.89, 1575, 1403.88, 2.51967, 1.95233, 2.91532
1, 1560.00000, 1955.95, 1574.87, 1404.76, 2.51911, 1.95285, 2.91379
1, 1570.00000, 1956.01, 1574.72, 1405.61, 2.51855, 1.95343, 2.91232
1, 1580.00000, 1956.19, 1574.74, 1406.67, 2.5175, 1.95362, 2.91048
1, 1590.00000, 1956.36, 1574.73, 1407.7, 2.51644, 1.95386, 2.9087
1, 1600.00000, 1956.51, 1574.7, 1408.7, 2.51548, 1.95416, 2.90698
1, 1610.00000, 1956.61, 1574.62, 1409.62, 2.51473, 1.95457, 2.90537
1, 1620.00000, 1956.68, 1574.52, 1410.48, 2.51418, 1.95504, 2.90387
1, 1630.00000, 1956.75, 1574.41, 1411.33, 2.51362, 1.9555, 2.90237
1, 1640.00000, 1956.95, 1574.48, 1412.4, 2.51247, 1.95558, 2.90051
1, 1650.00000, 1957.12, 1574.49, 1413.4, 2.51142, 1.95577, 2.89877
1, 1660.00000, 1957.28, 1574.51, 1414.4, 2.51047, 1.95596, 2.89702
1, 1670.00000, 1957.4, 1574.5, 1415.3, 2.50972, 1.9562, 2.89544
1, 1680.00000, 1957.51, 1574.44, 1416.16, 2.50897, 1.95655, 2.89393
1, 1690.00000, 1957.58, 1574.38, 1416.98, 2.50843, 1.9569, 2.89247
1, 1700.00000, 1957.79, 1574.49, 1418.06, 2.50728, 1.95687, 2.89058
1, 1710.00000, 1957.97, 1574.58, 1419.06, 2.50624, 1.95689, 2.8888
1, 1720.00000, 1958.15, 1574.63, 1420, 2.50519, 1.95696, 2.88715
1, 1730.00000, 1958.27, 1574.64, 1420.87, 2.50445, 1.95714, 2.88561
1, 1740.00000, 1958.39, 1574.65, 1421.7, 2.50371, 1.95732, 2.88414
1, 1750.00000, 1958.49, 1574.63, 1422.49, 2.50307, 1.95755, 2.88272
1, 1760.00000, 1958.7, 1574.76, 1423.47, 2.50193, 1.95745, 2.88099
1, 1770.00000, 1958.91, 1574.89, 1424.45, 2.50079, 1.95736, 2.87926
1, 1780.00000, 1959.09, 1574.99, 1425.32, 2.49975, 1.95731, 2.87771
1, 1790.00000, 1959.24, 1575.07, 1426.16, 2.49891, 1.95732, 2.87622
1, 1800.00000, 1959.37, 1575.14, 1426.96, 2.49818, 1.95732, 2.87478
1, 1810.00000, 1959.48, 1575.19, 1427.69, 2.49756, 1.95738, 2.87346
1, 1820.00000, 1959.73, 1575.44, 1428.67, 2.49633, 1.95701, 2.8717
1, 1830.00000, 1959.95, 1575.66, 1429.62, 2.49521, 1.95668, 2.87
1, 1840.00000, 1960.16, 1575.88, 1430.53, 2.49419, 1.95636, 2.86835
1, 1850.00000, 1960.34, 1576.07, 1431.33, 2.49327, 1.95608, 2.86689
1, 1860.00000, 1960.49, 1576.24, 1432.1, 2.49256, 1.95586, 2.86548
1, 1870.00000, 1960.63, 1576.38, 1432.83, 2.49184, 1.95569, 2.86414
1, 1880.00000, 1960.89, 1576.71, 1433.75, 2.49064, 1.95508, 2.86248
1, 1890.00000, 1961.12, 1576.99, 1434.6, 2.48952, 1.95458, 2.86094
1, 1900.00000, 1961.35, 1577.25, 1435.41, 2.48841, 1.95413, 2.85947
1, 1910.00000, 1961.54, 1577.48, 1436.15, 2.48749, 1.95373, 2.85811
1, 1920.00000, 1961.71, 1577.68, 1436.78, 2.48668, 1.95338, 2.85695
1, 1930.00000, 1961.86, 1577.86, 1437.42, 2.48597, 1.95309, 2.85579
1, 1940.00000, 1962.12, 1578.24, 1438.2, 2.48477, 1.95235, 2.85436
1, 1950.00000, 1962.38, 1578.56, 1438.98, 2.48356, 1.95173, 2.85294
1, 1960.00000, 1962.62, 1578.87, 1439.66, 2.48245, 1.95109, 2.85171
1, 1970.00000, 1962.81, 1579.15, 1440.3, 2.48155, 1.95057, 2.85053
1, 1980.00000, 1963.01, 1579.38, 1440.84, 2.48063, 1.9501, 2.84956
1, 1990.00000, 1963.16, 1579.62, 1441.33, 2.47994, 1.94962, 2.84864
1, 2000.00000, 1963.45, 1580.03, 1442.02, 2.47863, 1.94876, 2.8474
1, 2010.00000, 1963.71, 1580.39, 1442.67, 2.47742, 1.948, 2.84622
1, 2020.00000, 1963.96, 1580.74, 1443.21, 2.47632, 1.94724, 2.84524
1, 2030.00000, 1964.18, 1581.04, 1443.71, 2.47532, 1.94658, 2.84432
1, 2040.00000, 1964.38, 1581.32, 1444.11, 2.47441, 1.94598, 2.8436
1, 2050.00000, 1964.56, 1581.59, 1444.47, 2.47361, 1.94537, 2.84294
1, 2060.00000, 1964.85, 1582.01, 1445.02, 2.47231, 1.94443, 2.84195
1, 2070.00000, 1965.14, 1582.43, 1445.54, 2.471, 1.94349, 2.84103
1, 2080.00000, 1965.38, 1582.79, 1445.94, 2.4699, 1.94265, 2.8403
1, 2090.00000, 1965.61, 1583.13, 1446.28, 2.4689, 1.94186, 2.8397
1, 2100.00000, 1965.81, 1583.44, 1446.54, 2.468, 1.94113, 2.83924
1, 2110.00000, 1966, 1583.72, 1446.76, 2.46721, 1.94045, 2.83884
1, 2120.00000, 1966.31, 1584.17, 1447.14, 2.4658, 1.93937, 2.83818
1, 2130.00000, 1966.6, 1584.6, 1447.49, 2.46449, 1.93835, 2.83758
1, 2140.00000, 1966.85, 1584.99, 1447.75, 2.4634, 1.93738, 2.83711
1, 2150.00000, 1967.08, 1585.34, 1447.95, 2.4624, 1.93652, 2.83678
1, 2160.00000, 1967.3, 1585.66, 1448.04, 2.46139, 1.9357, 2.83665
1, 2170.00000, 1967.49, 1585.95, 1448.09, 2.4606, 1.93494, 2.83658
1, 2180.00000, 1967.8, 1586.41, 1448.34, 2.45919, 1.93379, 2.83618
1, 2190.00000, 1968.1, 1586.87, 1448.51, 2.45789, 1.93263, 2.83591
1, 2200.00000, 1968.37, 1587.28, 1448.6, 2.45669, 1.93158, 2.83578
1, 2210.00000, 1968.6, 1587.63, 1448.63, 2.45569, 1.93064, 2.83578
1, 2220.00000, 1968.81, 1587.96, 1448.54, 2.45479, 1.92974, 2.83597
1, 2230.00000, 1969.02, 1588.26, 1448.43, 2.45389, 1.92891, 2.83624
1, 2240.00000, 1969.33, 1588.73, 1448.5, 2.45248, 1.92767, 2.83618
1, 2250.00000, 1969.63, 1589.17, 1448.5, 2.45118, 1.92649, 2.83625
1, 2260.00000, 1969.9, 1589.57, 1448.46, 2.44997, 1.92542, 2.83638
1, 2270.00000, 1970.13, 1589.93, 1448.27, 2.44897, 1.9244, 2.83677
1, 2280.00000, 1970.36, 1590.26, 1448.06, 2.44797, 1.92342, 2.83724
1, 2290.00000, 1970.55, 1590.57, 1447.76, 2.44717, 1.92251, 2.83783
1, 2300.00000, 1970.87, 1591.03, 1447.66, 2.44576, 1.92125, 2.83811
1, 2310.00000, 1971.16, 1591.46, 1447.52, 2.44445, 1.92005, 2.83844
1, 2320.00000, 1971.43, 1591.86, 1447.27, 2.44324, 1.9189, 2.83898
1, 2330.00000, 1971.68, 1592.21, 1446.96, 2.44213, 1.91785, 2.83964
1, 2340.00000, 1971.89, 1592.53, 1446.56, 2.44123, 1.91686, 2.84044
1, 2350.00000, 1972.08, 1592.82, 1446.1, 2.44043, 1.91593, 2.84136
1, 2360.00000, 1972.39, 1593.27, 1445.86, 2.43902, 1.91465, 2.8419
1, 2370.00000, 1972.67, 1593.69, 1445.55, 2.43781, 1.91343, 2.84256
1, 2380.00000, 1972.94, 1594.07, 1445.16, 2.4366, 1.91225, 2.84336
1, 2390.00000, 1973.17, 1594.41, 1444.67, 2.43559, 1.91119, 2.84435
1, 2400.00000, 1973.37, 1594.69, 1444.11, 2.43468, 1.91024, 2.84548
1, 2410.00000, 1973.57, 1594.97, 1443.48, 2.43377, 1.90928, 2.84674
1, 2420.00000, 1973.88, 1595.38, 1443.07, 2.43235, 1.90804, 2.84761
1, 2430.00000, 1974.18, 1595.75, 1442.55, 2.43091, 1.90684, 2.84868
1, 2440.00000, 1974.46, 1596.07, 1441.97, 2.42958, 1.90576, 2.84989
1, 2450.00000, 1974.7, 1596.36, 1441.31, 2.42845, 1.90473, 2.85122
1, 2460.00000, 1974.9, 1596.58, 1440.58, 2.42742, 1.90387, 2.85268
1, 2470.00000, 1975.1, 1596.8, 1439.79, 2.42649, 1.903, 2.85427
1, 2480.00000, 1975.41, 1597.16, 1439.17, 2.42494, 1.9018, 2.85554
1, 2490.00000, 1975.69, 1597.51, 1438.56, 2.42361, 1.90065, 2.8568
1, 2500.00000, 1975.97, 1597.81, 1437.84, 2.42227, 1.89955, 2.85826
1, 2510.00000, 1976.19, 1598.08, 1437.04, 2.42124, 1.89856, 2.85983
1, 2520.00000, 1976.38, 1598.29, 1436.18, 2.42031, 1.89769, 2.86154
1, 2530.00000, 1976.56, 1598.47, 1435.28, 2.41938, 1.89687, 2.86331
1, 2540.00000, 1976.84, 1598.81, 1434.6, 2.41804, 1.89572, 2.8647
1, 2550.00000, 1977.12, 1599.14, 1433.85, 2.4167, 1.89455, 2.86621
1, 2560.00000, 1977.35, 1599.4, 1433.02, 2.41556, 1.89356, 2.86784
1, 2570.00000, 1977.56, 1599.63, 1432.13, 2.41453, 1.89262, 2.8696
1, 2580.00000, 1977.73, 1599.81, 1431.2, 2.4137, 1.8918, 2.87142
1, 2590.00000, 1977.89, 1599.97, 1430.2, 2.41286, 1.89104, 2.87336
1, 2600.00000, 1978.15, 1600.28, 1429.41, 2.41162, 1.88993, 2.87492
1, 2610.00000, 1978.4, 1600.55, 1428.56, 2.41038, 1.88887, 2.87661
1, 2620.00000, 1978.61, 1600.79, 1427.67, 2.40934, 1.88793, 2.87835
1, 2630.00000, 1978.8, 1600.99, 1426.71, 2.40841, 1.88705, 2.88022
1, 2640.00000, 1978.95, 1601.15, 1425.68, 2.40768, 1.88628, 2.88221
