NODE_ID,CYME_X,CYME_Y,LAT,LONG
'261085128',277931.57,-245541.9,35.26791899,-80.91756616
'258840164',279273.29,-244064.47,35.28054733,-80.90254248
'471228026',277436.24,-244363.35,35.27799265,-80.92311253
'260745312',278794.73,-245175.05,35.27105464,-80.90790107
'258851138',278428.86,-244380.47,35.27784632,-80.91199784
'258840079',279835.59,-244385.2,35.27780589,-80.89624622
'258840506',277803.27,-244741.49,35.2747605,-80.91900278
'258851160',278644.63,-244363.54,35.27799103,-80.90958179
'258839906',279027.55,-243604.62,35.28447789,-80.90529411
'258839963',279114.29,-243864.72,35.28225469,-80.90432285
'258851355',279114.56,-244547.55,35.2764182,-80.90431983
'258839943',279019.85,-243837.86,35.28248427,-80.90538033
'258851254',278618.5,-244759.52,35.27460639,-80.90987438
'264254805',278646.79,-244214.35,35.27926623,-80.90955761
'260972090',279531.6,-244554.77,35.27635649,-80.8996501
'466987507',278118.04,-244447.25,35.27727551,-80.91547819
'258851392',279272.91,-244345.89,35.27814189,-80.90254673
'260745447',278553.68,-244346.29,35.27813847,-80.91060019
'460932520',278140.17,-244309.26,35.27845498,-80.9152304
'260784290',277900.5,-245667.59,35.26684466,-80.91791406
'258840137',279682.83,-244230.24,35.27913041,-80.89795673
'259004995',277768.94,-245431.02,35.26886674,-80.91938718
'258840531',277507.62,-244222.39,35.2791975,-80.92231327
'258851488',279396.03,-243759.89,35.28315072,-80.90116812
'258850725',278915.34,-245605.51,35.26737529,-80.90655056
'259004973',277754.15,-245882.6,35.26500686,-80.91955279
'258851288',278724.03,-244852.25,35.27381378,-80.90869272
'263862876',278979.08,-244001.59,35.28108479,-80.90583685
'258851343',279160.12,-244238.53,35.27905955,-80.90380968
'258851014',278363.41,-245233.5,35.27055504,-80.91273071
'258840086',279862.39,-244391.46,35.27775238,-80.89594613
'258850618',278736.48,-245012.14,35.27244712,-80.90855332
'258851303',278614.13,-244798.06,35.27427697,-80.90992331
'258851451',279200.21,-243891.58,35.2820251,-80.90336078
'263514985',278895.44,-245681.13,35.26672893,-80.90677339
'462745747',277916.92,-244218.2,35.27923332,-80.9177302
'263862867',278941.5,-244183.74,35.27952787,-80.90625764
'258840220',278803.35,-243966.85,35.28138173,-80.90780455
'258850623',278464.43,-245002.74,35.27252746,-80.91159955
