NODE_ID,CYME_X,CYME_Y,LAT,LONG
'254433376',307010.92,-174598.34,35.89152796,-80.56752969
'254433344',306690.09,-174830.13,35.88951936,-80.57117085
'260115365',306514.48,-175508.85,35.88363786,-80.57316388
'254420177',313138.05,-168132.06,35.94756203,-80.49799181
'254437338',306962.77,-174044.35,35.8963286,-80.56807615
'624621957',307858.7,-175026.37,35.88781883,-80.55790809
'260112468',309445.04,-167000.25,35.95736982,-80.53990443
'695104924',312225.6,-170362.07,35.9282377,-80.50834736
'263904966',307914.53,-174005,35.89666959,-80.55727446
'254460817',311439.01,-180447.2,35.84084419,-80.51727451
'624563626',306528.66,-174054.21,35.89624316,-80.57300295
'262283573',310189.23,-174358.45,35.89360675,-80.53145849
'261303889',309897.97,-171248.26,35.92055835,-80.53476405
'254427285',308227.47,-172913.8,35.90612548,-80.55372285
'254454753',312152.71,-183501.09,35.81438046,-80.50917461
'262298206',310427.46,-181066.7,35.83547586,-80.52875477
