NODE_ID,CYME_X,CYME_Y,LAT,LONG
'263682367',290865.05,-250970.51,35.21614034,-80.7765739
'260762277',289555.64,-251864.34,35.20823496,-80.79120116
'258904533',291555.73,-251392.57,35.21240748,-80.7688584
'617632319',291797.18,-251402.56,35.21231912,-80.76616119
'615970394',290813.81,-251069.01,35.21526917,-80.7771463
'258907864',291057.42,-251183.27,35.21425861,-80.77442496
'258903795',290864.95,-250972.03,35.2161269,-80.77657502
'261302041',289155.29,-251342.41,35.21285111,-80.79567342
'699645825',291176.26,-251203.53,35.21407942,-80.77309741
'260761333',291194.47,-250963.72,35.2162004,-80.77289399
'627235797',290542.11,-251041.66,35.21551106,-80.78018142
'260761243',291750.7,-251266.64,35.21352125,-80.76668042
'630011493',291525.46,-251278.39,35.21341733,-80.76919654
'699624735',292169.86,-250546.52,35.21989028,-80.76199803
'258903883',291555.67,-251112.1,35.21488806,-80.76885907
'258908181',290209.6,-251797.48,35.20882629,-80.78389585
'260761308',291181.48,-250843.21,35.21726623,-80.7730391
'399146165',289908.55,-251840.55,35.20844536,-80.78725884
'258904298',291934.29,-250656.66,35.21891616,-80.76462956
'274925125',290516.54,-251161.65,35.21444982,-80.78046706
'258907688',291025.78,-250640.71,35.21905722,-80.77477841
'258908390',289861.67,-251478.19,35.21165022,-80.78778253
'258903814',291091.49,-251021.36,35.2156906,-80.77404437
'258904673',291097.85,-250968.7,35.21615635,-80.77397332
'258908039',291178.89,-252245.81,35.20486108,-80.77306803
'258896505',290333.39,-251795.96,35.20883974,-80.78251301
'263530711',290644.38,-251522.66,35.21125691,-80.77903898
'258896422',289979.71,-251683.62,35.20983331,-80.78646392
'CKT_TIE3',290528.4915,-250953.1576,35.21629381,-80.78033355
'260761086',291997.32,-251328.14,35.21297732,-80.76392545
'258904186',291949.13,-251139.86,35.21464254,-80.76446378
'699603852',291274.14,-251069.39,35.21526581,-80.77200401
'CKT_TIE1',289141.9022,-251585.8245,35.21069826,-80.79582297
'699603882',291422.32,-251111.8,35.21489072,-80.77034871
'258904362',291726.34,-251032.3,35.21559385,-80.76695254
'258908489',289188.57,-251379.85,35.21251998,-80.79530165
'716733211',291496.48,-251126.71,35.21475885,-80.76952028
'258907787',290746.9,-251062.86,35.21532356,-80.77789374
'258908447',289611.74,-251861.5,35.20826007,-80.79057447
'258904411',291729.27,-250948.33,35.21633651,-80.76691981
'258907668',291297.95,-250525.95,35.22007221,-80.77173803
'699624172',292206.1,-250793.9,35.21770235,-80.7615932
'258904688',291107.37,-250855.11,35.21716099,-80.77386697
'263974097',290767.55,-251728.08,35.20944009,-80.77766306
'258908265',290116.69,-251958.46,35.20740252,-80.78493374
'261180495',289128.09,-251345,35.2128282,-80.79597726
'258896486',290325.3,-251814.9,35.20867222,-80.78260338
'258908145',290282.06,-252026.35,35.20680208,-80.78308641
'CKT_TIE4',292088.1101,-251269.1017,35.21349948,-80.76291125
'258896385',289748.7,-251762.11,35.20913912,-80.78904451
'258896405',289878.76,-251706.46,35.20963131,-80.78759162
'260761318',291146.42,-250858.17,35.21713392,-80.77343075
'258904211',291833.75,-251108.15,35.214923,-80.76575267
'258896469',290241.8,-251781.9,35.20896409,-80.78353615
'258896623',290542.6,-250995.59,35.21591852,-80.78017595
'259365163',290756.56,-250630.53,35.21914726,-80.77778583
'258907767',290801.45,-251272.8,35.21346677,-80.77728437
'258907762',290769.83,-251277.62,35.21342414,-80.77763759
'699625105',291886.26,-251033.01,35.21558757,-80.76516609
'258904258',292038.12,-250711.31,35.21843281,-80.76346968
'258903960',292012.77,-251179.84,35.21428894,-80.76375286
'258904503',291808.32,-251464.21,35.21177386,-80.76603675
'258903838',291311.25,-251079.24,35.21517869,-80.77158946
'263532845',290734.7,-250963.76,35.21620004,-80.77803002
'258907819',290910.78,-251051.27,35.21542607,-80.77606306
'259500718',290764.15,-251722.98,35.2094852,-80.77770104
'258896566',290434.18,-251472.27,35.21170258,-80.7813871
'258904779',291024.85,-250561.34,35.2197592,-80.7747888
'699623111',291114.93,-250710.01,35.21844431,-80.77378252
'699625148',291996.78,-250886.65,35.21688203,-80.76393149
'258903990',292086.67,-250843.41,35.21726446,-80.76292734
'264256776',291172.97,-250960.87,35.2162256,-80.77313417
'263534331',290720.76,-251769.5,35.20907376,-80.77818575
'699624121',292339.48,-250748.53,35.21810362,-80.76010323
