[GENERAL]
DATE=May 22, 2015 at 10:12:36
CYME_VERSION=5.04
CYMDIST_REVISION=03

[SI]

[CUSTOMER CLASS]
FORMAT_CUSTOMERCLASS=ID,Description,Color,ConstantPower,ConstantCurrent,ConstantImpedance,UtilizationFactor,PowerFactor,MeteredLoads,NonMeteredLoads,LoadFactor,FrequencySensitivityP,FrequencySensitivityQ,EnableHarmonic,IsExponentialModel,ConstantImpedanceZP,ConstantImpedanceZQ,ConstantCurrentIP,ConstantCurrentIQ,ConstantPowerPP,ConstantPowerPQ,ExponentialModelP,ExponentialModelQ,LoadFlowVoltagePercentOfNominal,AdjustmentSettings,PowerCurveModel,PowerCurveModelId
Commercial,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
Industrial,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
Other,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
PrimaryMeter,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
Residential,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,


[LOADS]
FORMAT_LOADS=SectionID,DeviceNumber,LoadType,Connection,Location
106800__2662465,106800_2662465,SPOT,106800_2662465,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,4.000000,0.000000
106800__2662465,106800_2662465,SPOT,106800_2662465,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8DT92__2657078,8DT92_2657078,SPOT,8DT92_2657078,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8DT92__2657078,8DT92_2657078,SPOT,8DT92_2657078,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,5.000000,0.000000
8DT92__2657078,8DT92_2657078,SPOT,8DT92_2657078,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
132416__2673923,132416_2673923,SPOT,132416_2673923,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,100.000000,0.000000,12.000000,0.000000
132416__2673923,132416_2673923,SPOT,132416_2673923,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
132416__2673923,132416_2673923,SPOT,132416_2673923,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8DT91__2657079,8DT91_2657079,SPOT,8DT91_2657079,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8DT91__2657079,8DT91_2657079,SPOT,8DT91_2657079,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,7.000000,0.000000
8DT91__2657079,8DT91_2657079,SPOT,8DT91_2657079,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U881BH__2632711,U881BH_2632711,SPOT,U881BH_2632711,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,15.000000,0.000000,2.000000,0.000000
U881BH__2632711,U881BH_2632711,SPOT,U881BH_2632711,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U881BH__2632711,U881BH_2632711,SPOT,U881BH_2632711,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9W758__2662747,9W758_2662747,SPOT,9W758_2662747,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9W758__2662747,9W758_2662747,SPOT,9W758_2662747,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9W758__2662747,9W758_2662747,SPOT,9W758_2662747,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,100.000000,0.000000,7.000000,0.000000
A457K__2633450,A457K_2633450,SPOT,A457K_2633450,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A457K__2633450,A457K_2633450,SPOT,A457K_2633450,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A457K__2633450,A457K_2633450,SPOT,A457K_2633450,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,37.500000,0.000000,4.000000,0.000000
D115K__2633459,D115K_2633459,SPOT,D115K_2633459,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,75.000000,0.000000,8.000000,0.000000
D115K__2633459,D115K_2633459,SPOT,D115K_2633459,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
D115K__2633459,D115K_2633459,SPOT,D115K_2633459,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A455K__2633480,A455K_2633480,SPOT,A455K_2633480,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,37.500000,0.000000,4.000000,0.000000
A455K__2633480,A455K_2633480,SPOT,A455K_2633480,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A455K__2633480,A455K_2633480,SPOT,A455K_2633480,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14L468__2680589,14L468_2680589,SPOT,14L468_2680589,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14L468__2680589,14L468_2680589,SPOT,14L468_2680589,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,6.000000,0.000000
14L468__2680589,14L468_2680589,SPOT,14L468_2680589,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8DR55__2657051,8DR55_2657051,SPOT,8DR55_2657051,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,100.000000,0.000000,9.000000,0.000000
8DR55__2657051,8DR55_2657051,SPOT,8DR55_2657051,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8DR55__2657051,8DR55_2657051,SPOT,8DR55_2657051,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A473K__2633478,A473K_2633478,SPOT,A473K_2633478,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,1.000000,0.000000
A473K__2633478,A473K_2633478,SPOT,A473K_2633478,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A473K__2633478,A473K_2633478,SPOT,A473K_2633478,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8DR36__2657904,8DR36_2657904,SPOT,8DR36_2657904,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,100.000000,0.000000,6.000000,0.000000
8DR36__2657904,8DR36_2657904,SPOT,8DR36_2657904,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8DR36__2657904,8DR36_2657904,SPOT,8DR36_2657904,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18GC33__105325970,18GC33_105325970,SPOT,18GC33_105325970,Other,1,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18GC33__105325970,18GC33_105325970,SPOT,18GC33_105325970,Other,1,0,2015,1,0,0,2,B,0.000000,92.000000,100.000000,0.000000,0.000000,0.000000
18GC33__105325970,18GC33_105325970,SPOT,18GC33_105325970,Other,1,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
183Y08__104695269,183Y08_104695269,SPOT,183Y08_104695269,Other,1,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
183Y08__104695269,183Y08_104695269,SPOT,183Y08_104695269,Other,1,0,2015,1,0,0,2,B,0.000000,92.000000,50.000000,0.000000,0.000000,0.000000
183Y08__104695269,183Y08_104695269,SPOT,183Y08_104695269,Other,1,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17KH64__104218223,17KH64_104218223,SPOT,17KH64_104218223,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17KH64__104218223,17KH64_104218223,SPOT,17KH64_104218223,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,5.000000,0.000000
17KH64__104218223,17KH64_104218223,SPOT,17KH64_104218223,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
126696__2670647,126696_2670647,SPOT,126696_2670647,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,4.000000,0.000000
126696__2670647,126696_2670647,SPOT,126696_2670647,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
126696__2670647,126696_2670647,SPOT,126696_2670647,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17MN20__104282532,17MN20_104282532,SPOT,17MN20_104282532,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17MN20__104282532,17MN20_104282532,SPOT,17MN20_104282532,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17MN20__104282532,17MN20_104282532,SPOT,17MN20_104282532,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,75.000000,0.000000,8.000000,0.000000
14FX05__2680012,14FX05_2680012,SPOT,14FX05_2680012,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,8.000000,0.000000
14FX05__2680012,14FX05_2680012,SPOT,14FX05_2680012,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14FX05__2680012,14FX05_2680012,SPOT,14FX05_2680012,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
183Y93__104696244,183Y93_104696244,SPOT,183Y93_104696244,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000
183Y93__104696244,183Y93_104696244,SPOT,183Y93_104696244,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
183Y93__104696244,183Y93_104696244,SPOT,183Y93_104696244,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9W753__2662742,9W753_2662742,SPOT,9W753_2662742,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,6.000000,0.000000
9W753__2662742,9W753_2662742,SPOT,9W753_2662742,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9W753__2662742,9W753_2662742,SPOT,9W753_2662742,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11E480__2667683,11E480_2667683,SPOT,11E480_2667683,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11E480__2667683,11E480_2667683,SPOT,11E480_2667683,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,6.000000,0.000000
11E480__2667683,11E480_2667683,SPOT,11E480_2667683,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14LJ03__2680806,14LJ03_2680806,SPOT,14LJ03_2680806,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14LJ03__2680806,14LJ03_2680806,SPOT,14LJ03_2680806,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,4.000000,0.000000
14LJ03__2680806,14LJ03_2680806,SPOT,14LJ03_2680806,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9W756__2662746,9W756_2662746,SPOT,9W756_2662746,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,100.000000,0.000000,8.000000,0.000000
9W756__2662746,9W756_2662746,SPOT,9W756_2662746,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9W756__2662746,9W756_2662746,SPOT,9W756_2662746,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18GC39__105325980,18GC39_105325980,SPOT,18GC39_105325980,Other,1,0,2015,1,0,0,2,B,0.000000,92.000000,75.000000,0.000000,0.000000,0.000000
18GC39__105325980,18GC39_105325980,SPOT,18GC39_105325980,Other,1,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18GC39__105325980,18GC39_105325980,SPOT,18GC39_105325980,Other,1,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9W757__2662745,9W757_2662745,SPOT,9W757_2662745,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,5.000000,0.000000
9W757__2662745,9W757_2662745,SPOT,9W757_2662745,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9W757__2662745,9W757_2662745,SPOT,9W757_2662745,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9AM81__2659679,9AM81_2659679,SPOT,9AM81_2659679,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,167.000000,0.000000,21.000000,0.000000
9AM81__2659679,9AM81_2659679,SPOT,9AM81_2659679,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9AM81__2659679,9AM81_2659679,SPOT,9AM81_2659679,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14MD12__103076939,14MD12_103076939,SPOT,14MD12_103076939,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,3.000000,0.000000
14MD12__103076939,14MD12_103076939,SPOT,14MD12_103076939,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14MD12__103076939,14MD12_103076939,SPOT,14MD12_103076939,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17DH82__104079470,17DH82_104079470,SPOT,17DH82_104079470,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,100.000000,0.000000,8.000000,0.000000
17DH82__104079470,17DH82_104079470,SPOT,17DH82_104079470,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17DH82__104079470,17DH82_104079470,SPOT,17DH82_104079470,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9W755__2662744,9W755_2662744,SPOT,9W755_2662744,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,4.000000,0.000000
9W755__2662744,9W755_2662744,SPOT,9W755_2662744,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9W755__2662744,9W755_2662744,SPOT,9W755_2662744,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9AM80__2659678,9AM80_2659678,SPOT,9AM80_2659678,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,167.000000,0.000000,35.000000,0.000000
9AM80__2659678,9AM80_2659678,SPOT,9AM80_2659678,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9AM80__2659678,9AM80_2659678,SPOT,9AM80_2659678,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9AM83__2659675,9AM83_2659675,SPOT,9AM83_2659675,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,167.000000,0.000000,1.000000,0.000000
9AM83__2659675,9AM83_2659675,SPOT,9AM83_2659675,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9AM83__2659675,9AM83_2659675,SPOT,9AM83_2659675,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9W754__2662743,9W754_2662743,SPOT,9W754_2662743,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,100.000000,0.000000,8.000000,0.000000
9W754__2662743,9W754_2662743,SPOT,9W754_2662743,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9W754__2662743,9W754_2662743,SPOT,9W754_2662743,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U518BH__2634400,U518BH_2634400,SPOT,U518BH_2634400,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,37.500000,0.000000,0.000000,0.000000
U518BH__2634400,U518BH_2634400,SPOT,U518BH_2634400,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U518BH__2634400,U518BH_2634400,SPOT,U518BH_2634400,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U775BH__2633405,U775BH_2633405,SPOT,U775BH_2633405,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,15.000000,0.000000,0.000000,0.000000
U775BH__2633405,U775BH_2633405,SPOT,U775BH_2633405,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U775BH__2633405,U775BH_2633405,SPOT,U775BH_2633405,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14FX08__2680009,14FX08_2680009,SPOT,14FX08_2680009,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,7.000000,0.000000
14FX08__2680009,14FX08_2680009,SPOT,14FX08_2680009,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14FX08__2680009,14FX08_2680009,SPOT,14FX08_2680009,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
186Q93__104672489,186Q93_104672489,SPOT,186Q93_104672489,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
186Q93__104672489,186Q93_104672489,SPOT,186Q93_104672489,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
186Q93__104672489,186Q93_104672489,SPOT,186Q93_104672489,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,100.000000,0.000000,5.000000,0.000000
U538BH__2634408,U538BH_2634408,SPOT,U538BH_2634408,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U538BH__2634408,U538BH_2634408,SPOT,U538BH_2634408,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U538BH__2634408,U538BH_2634408,SPOT,U538BH_2634408,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,1.000000,0.000000
9AM87__2659671,9AM87_2659671,SPOT,9AM87_2659671,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,167.000000,0.000000,32.000000,0.000000
9AM87__2659671,9AM87_2659671,SPOT,9AM87_2659671,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9AM87__2659671,9AM87_2659671,SPOT,9AM87_2659671,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U791BH__2633429,U791BH_2633429,SPOT,U791BH_2633429,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U791BH__2633429,U791BH_2633429,SPOT,U791BH_2633429,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U791BH__2633429,U791BH_2633429,SPOT,U791BH_2633429,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
7NX11__2654659,7NX11_2654659,SPOT,7NX11_2654659,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7NX11__2654659,7NX11_2654659,SPOT,7NX11_2654659,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,0.500000,0.000000
7NX11__2654659,7NX11_2654659,SPOT,7NX11_2654659,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,0.500000,0.000000
U871BH__2632716,U871BH_2632716,SPOT,U871BH_2632716,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U871BH__2632716,U871BH_2632716,SPOT,U871BH_2632716,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U871BH__2632716,U871BH_2632716,SPOT,U871BH_2632716,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
14LH93__2680813,14LH93_2680813,SPOT,14LH93_2680813,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14LH93__2680813,14LH93_2680813,SPOT,14LH93_2680813,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14LH93__2680813,14LH93_2680813,SPOT,14LH93_2680813,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000
D864K__2633472,D864K_2633472,SPOT,D864K_2633472,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
D864K__2633472,D864K_2633472,SPOT,D864K_2633472,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
D864K__2633472,D864K_2633472,SPOT,D864K_2633472,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,37.500000,0.000000,4.000000,0.000000
A465K__2633448,A465K_2633448,SPOT,A465K_2633448,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A465K__2633448,A465K_2633448,SPOT,A465K_2633448,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A465K__2633448,A465K_2633448,SPOT,A465K_2633448,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
17MN17__104282526,17MN17_104282526,SPOT,17MN17_104282526,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17MN17__104282526,17MN17_104282526,SPOT,17MN17_104282526,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17MN17__104282526,17MN17_104282526,SPOT,17MN17_104282526,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,75.000000,0.000000,9.000000,0.000000
9AM89__2659673,9AM89_2659673,SPOT,9AM89_2659673,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,167.000000,0.000000,23.000000,0.000000
9AM89__2659673,9AM89_2659673,SPOT,9AM89_2659673,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9AM89__2659673,9AM89_2659673,SPOT,9AM89_2659673,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9AM88__2659672,9AM88_2659672,SPOT,9AM88_2659672,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,167.000000,0.000000,20.000000,0.000000
9AM88__2659672,9AM88_2659672,SPOT,9AM88_2659672,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9AM88__2659672,9AM88_2659672,SPOT,9AM88_2659672,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12129__2634474,12129_2634474,SPOT,12129_2634474,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,37.500000,0.000000,0.000000,0.000000
12129__2634474,12129_2634474,SPOT,12129_2634474,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12129__2634474,12129_2634474,SPOT,12129_2634474,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6TE40__2655988,6TE40_2655988,SPOT,6TE40_2655988,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,5.000000,0.000000
6TE40__2655988,6TE40_2655988,SPOT,6TE40_2655988,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6TE40__2655988,6TE40_2655988,SPOT,6TE40_2655988,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7146K__2633414,7146K_2633414,SPOT,7146K_2633414,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7146K__2633414,7146K_2633414,SPOT,7146K_2633414,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7146K__2633414,7146K_2633414,SPOT,7146K_2633414,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,15.000000,0.000000,2.000000,0.000000
G2636__2634457,G2636_2634457,SPOT,G2636_2634457,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G2636__2634457,G2636_2634457,SPOT,G2636_2634457,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G2636__2634457,G2636_2634457,SPOT,G2636_2634457,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,1.000000,0.000000
183Y07__104695263,183Y07_104695263,SPOT,183Y07_104695263,Other,1,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
183Y07__104695263,183Y07_104695263,SPOT,183Y07_104695263,Other,1,0,2015,1,0,0,2,B,0.000000,92.000000,50.000000,0.000000,0.000000,0.000000
183Y07__104695263,183Y07_104695263,SPOT,183Y07_104695263,Other,1,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G2635__2634456,G2635_2634456,SPOT,G2635_2634456,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G2635__2634456,G2635_2634456,SPOT,G2635_2634456,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G2635__2634456,G2635_2634456,SPOT,G2635_2634456,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,3.000000,0.000000
