[GENERAL]
DATE=March 18, 2015 at 10:28:30
CYME_VERSION=5.04
CYMDIST_REVISION=02

[SI]

[CONCENTRIC NEUTRAL CABLE]
FORMAT_CONCENTRICNEUTRALCABLE=ID,R1,R0,X1,X0,B1,B0,Amps,Amps_1,Amps_2,Amps_3,Amps_4,WithstandRating,NumberOfPhases,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,PhaseCondID,NeutralCondID,NeutralWires,InsulationType,InsulationDielectricConst,InsulationDiameter,Dab,Dbc,Dac,RatedLevel,ContinuousTemperatureRating,SCCurrentTemperatureRating,PositiveSequenceShuntConductance,ZeroSequenceShuntConductance,LockImpedance,Comments
T4070B06,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,12.470000,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4074B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4074B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4090B99,600.000000,600.000000,600.000000,600.000000,600.000000,12.470000,1,600.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4108B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4108B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4130B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4130B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4130B03,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4150B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,12.470000,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4150B03,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,12.470000,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4170B01,600.000000,600.000000,600.000000,600.000000,600.000000,22.860001,1,600.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4170B02,600.000000,600.000000,600.000000,600.000000,600.000000,22.860001,1,600.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4190B11,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4190B12,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4200B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4210B11,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4210B12,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4210B13,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4210B14,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4210B15,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4210B16,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4216B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4222B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4225B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4225B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T422B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4230B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4230B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4230B03,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4230B04,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4233B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4240B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,12.470000,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4240B03,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,12.470000,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4240B04,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,12.470000,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4240B05,600.000000,600.000000,600.000000,600.000000,600.000000,12.470000,1,600.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4240B06,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,12.470000,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4240B07,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,12.470000,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4240B08,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,12.470000,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4255B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4255B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4255B03,600.000000,600.000000,600.000000,600.000000,600.000000,22.860001,1,600.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4255B04,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4255B05,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4271B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,12.470000,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4271B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,12.470000,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4271B03,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,12.470000,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4272B01,600.000000,600.000000,600.000000,600.000000,600.000000,33.000000,1,600.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4272B02,600.000000,600.000000,600.000000,600.000000,600.000000,33.000000,1,600.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4273B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4273B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4273B03,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4273B04,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4273B05,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4276B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4276B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4276B03,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4285B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4285B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4319B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4319B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4320B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4320B02,600.000000,600.000000,600.000000,600.000000,600.000000,22.860001,1,600.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4325B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4325B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4325B03,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4325B04,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4360B01,600.000000,600.000000,600.000000,600.000000,600.000000,22.860001,1,600.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4360B02,600.000000,600.000000,600.000000,600.000000,600.000000,22.860001,1,600.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4387B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4410B10,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4410B11,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4410B12,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4410B13,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4420B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,13.800000,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4420B02,3000.000000,3000.000000,3000.000000,3000.000000,3000.000000,13.800000,1,3000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4426B12,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4426B13,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4500B12,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4500B13,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4501B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4501B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4501B03,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4530B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4530B03,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4530B04,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4530B05,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4530B06,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4555B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4595B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4595B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4595B03,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4595B04,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4595B05,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4595B06,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4599B21,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4599B22,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4599B23,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4599B24,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4599B25,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4600B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4600B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4600B03,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4600B04,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4600B05,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4602B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4602B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4602B03,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4602B04,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4605B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4605B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4605B03,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4605B04,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4605B05,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4620B05,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4620B07,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4620B10,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4620B11,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4620B12,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4620B13,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4620B14,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4620B15,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4620B16,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4620B17,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4692B01,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
T4692B02,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,22.860001,1,1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
